全网频道,#genre#
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8#http://live.ugratv.cdnvideo.ru/ugratv/smil:ugrastream1.smil/playlist.m3u8#http://xinl.live.maxtv.cn/live/zb/playlist.m3u8
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
宁化电视一套,http://fjnh.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8#http://223.110.245.170/ott.js.chinamobile.com/PLTV/3/224/3221227166/index.m3u8
晋江侨乡,http://stream.jinjiang.tv/1/sd/live.m3u8
长乐综合,http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
福安综合,http://r.gslb.lecloud.com/live/hls/2017102030000008116/desc.m3u8#http://dslive.grtn.cn/czzh/sd/live.m3u8
甘南藏语频道,http://live.gnrtv.com:9600/live/live2/tzwj_video.m3u8#http://121.31.30.90:8085/ysten-business/live/xuandongkaton/1.m3u8#http://live.xtgdw.cn:1935/live/xtsh/playlist.m3u8
敦煌综合频道,http://live.todaydunhuang.com:1935/live/live100/500K/tzwj_video.m3u8#http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_35.stream/playlist.m3u8
天水新闻综合,http://223.110.245.147/ott.js.chinamobile.com/PLTV/3/224/3221226392/index.m3u8
天水公共频道,http://112.17.40.140/PLTV/88888888/224/3221226533/index.m3u8
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8#http://121.31.30.90:8085/ysten-business/live/gansustv/yst.m3u8
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8
钦州综合频道,http://live.gxqztv.com/cspd1/sd/live.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225628/chunklist.m3u8
防城港新闻综合,http://qxlmlive.cbg.cn:1935/app_2/ls_75.stream/playlist.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225644/chunklist.m3u8
黔西南综合,http://live.qxndt.com/channel2/sd/live.m3u8#http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221227252/index.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225638/chunklist.m3u8#http://hongan.live.cjyun.org/video/s10063-HAZH.m3u8
黔西南公共,http://live.qxndt.com/channel3/sd/live.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225633/chunklist.m3u8
衡水影视娱乐,http://hls.hsrtv.cn/hls/hstv2.m3u8#http://live1.wuhubtv.com/channel3/sd/live.m3u8
衡水公共频道,http://hls.hsrtv.cn/hls/hstv3.m3u8#http://ls.qingting.fm/live/2810.m3u8
秦皇岛政法,http://hbjx.chinashadt.com:1935/live/stream:jx2.stream_360p/playlist.m3u8
秦皇岛影视,http://hbjx.chinashadt.com:1935/live/stream:jx1.stream_360p/playlist.m3u8
辛集新闻频道,http://zsxj.chinashadt.com:1935/live/xjxw.stream_360p/playlist.m3u8
辛集生活频道,http://zsxj.chinashadt.com:1935/live/xjsh.stream_360p/playlist.m3u8
涉县新闻综合,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
枣强综合,http://hbzq.chinashadt.com:1936/live/zaoqiang5.stream_360p/palylist.m3u8
馆陶美丽乡村,http://hbgt.chinashadt.com:1935/live/stream:mlxc.stream_720p/playlist.m3u8
吴桥综合,http://wuqiao.chinashadt.com:2035/live/di5.stream/playlist.m3u8
吴桥生活,http://wuqiao.chinashadt.com:2035/live/di6.stream/playlist.m3u8
赞皇综合,http://hbzz.chinashadt.com:2036/zhibo/4.stream/playlist.m3u8
黄骅一套,http://hbhh.chinashadt.com:2111/live/hhtv.stream/playlist.m3u8#http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
黄骅二套,http://hbhh.chinashadt.com:2111/live/hhtv2.stream/playlist.m3u8
黄骅影视,http://hbhh.chinashadt.com:2111/live/hhys.stream/playlist.m3u8
黄骅互动,http://hbhh.chinashadt.com:2111/live/hdtv.stream/playlist.m3u8#http://zigui.live.cjyun.org/video/s10111-ZGTV1.m3u8
迁安新闻综合,http://app.qatv.cn:1936/live/stream:xwzh.stream_720p/playlist.m3u8
迁安生活影视,http://app.qatv.cn:1937/live/stream:shfw.stream_720p/playlist.m3u8#http://117.149.150.4/guangdianyun_33058/tv_channel_216__redirect__33058.m3u8
迁安快乐3频道,http://app.qatv.cn:1936/live/stream:kl3pd.stream_720p/playlist.m3u8
永年民生频道,http://hbyn.chinashadt.com:1936/live/stream:ynms.stream_360p/playlist.m3u8
隆化综合频道,http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8#http://118.122.239.157:1234/hls/hd-live.m3u8#http://60.30.52.41/live/bhtv2/playlist.m3u8
隆化影视频道,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8#http://dslive.grtn.cn/yjzh/sd/live.m3u8#http://60.30.52.41/live/bhtv1/playlist.m3u8
沧县电视综合,http://hebcx.chinashadt.com:2036/live/10001.stream/playlist.m3u8#http://119.39.242.52:1935/live/zonghe/playlist.m3u8
霸州新闻频道,http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/playlist.m3u8#http://rtvcdn.com.au:8082/TV_GG.m3u8
霸州文化频道,http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
霸州公共频道,http://hbbz.chinashadt.com:2036/live/stream:bzgg.stream/playlist.m3u8
霸州少儿频道,http://hbbz.chinashadt.com:2036/live/stream:bzse.stream/playlist.m3u8#http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
滦县综合频道,http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8#http://117.148.187.37/PLTV/88888888/224/3221226162/index.m3u8#https://qq.com-v-qq.com/20180808/4398_304b83b6/index.m3u8
滦县综艺频道,http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8#http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221227191/index.m3u8
高碑店一套,http://34540.hlsplay.aodianyun.com/guangdianyun_34540/tv_channel_206.m3u8#http://tv.jrsncn.com:9001/hls/live/live1/stream.m3u8
鹿泉一套,http://hblq.chinashadt.com:2036/live/stream:luquan1.stream/playlist.m3u8
赵县电视一套,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream_360p/playlist.m3u8#http://ivi.bupt.edu.cn/hls/xztv.m3u8
晋州新闻频道,http://zhjz.chinashadt.com:2036/live/1.stream/playlist.m3u8
深州综合频道,http://hbsz.chinashadt.com:2036/live/stream:sztv.stream/playlist.m3u8
景县电视二套,http://hbjx.chinashadt.com:1935/live/stream:jx2.stream_360p/playlist.m3u8
郑州地铁2频道,http://117.158.206.60:9080/live/live29_tzwj_500k.m3u8
洛阳综合频道,http://live1.lytv.com.cn:1935/live/LYTV1-2/playlist.m3u8
洛阳公共频道,http://live2.lytv.com.cn:1935/live/LYTV3-1/playlist.m3u8
焦作综合频道,https://live.ntdimg.com/live400/playlist.m3u8
焦作教育频道,https://live.ntdimg.com/sflive990/playlist.m3u8
濮阳睛彩电影,https://live2.ntdimg.com/cnlive/playlist.m3u8
鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8
清丰有线频道,http://hnqf.chinashadt.com:2036/live/2.stream/playlist.m3u8#http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227453/index.m3u8
清丰党建频道,http://hnqf.chinashadt.com:2036/live/4.stream/playlist.m3u8
荆州新闻,http://33058.hlsplay.aodianyun.com/guangdianyun_33058/tv_channel_216.m3u8#http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221227037/index.m3u8
荆州垄上,http://33058.hlsplay.aodianyun.com/guangdianyun_33058/tv_channel_325.m3u8#http://luotian.live.cjyun.org/video/s10013-LTZH/index.m3u8
襄阳综合,http://xiangyang.live.cjyun.org/video/s10125-news_hd/index.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=46&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://aplay.gztv.com/sec/yingshi.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=32&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://121.31.30.90:8085/ysten-business/live/cctv-8/1.m3u8
襄阳公共,http://xiangyang.live.cjyun.org/video/s10125-education_hd/index.m3u8#http://live1.wuhubtv.com/channel4/sd/live.m3u8#http://aplay.gztv.com/sec/xinwen.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=00&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=33&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225865/1.m3u8
恩施综合,http://enshi.live.cjyun.org/video/s10070-eszh.m3u8#http://36979.hlsplay.aodianyun.com/guangdianyun_36979/tv_channel_510.m3u8
恩施公共,http://enshi.live.cjyun.org/video/s10070-esgg.m3u8
孝感新闻综合,http://58.211.172.37:1935/live/tcxwpc/playlist.m3u8
孝感公共频道,http://58.211.172.37:1935/live/ldmspc/playlist.m3u8
黄冈新闻频道,http://huanggang.live.cjyun.org/video/s10120-xwzh.m3u8
黄冈公共频道,http://huanggang.live.cjyun.org/video/s10120-xwgg.m3u8#http://hbgt.chinashadt.com:1935/live/stream:gtzh.stream_720p/playlist.m3u8
仙桃新闻综合,http://ivi.bupt.edu.cn/hls/yntv.m3u8
仙桃生活文体,http://36979.hlsplay.aodianyun.com/guangdianyun_36979/tv_channel_510.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/yunnanstv/1.m3u8
咸宁综合频道,http://xianning.live.cjyun.org/video/s10140-XNTV-1/index.m3u8
利川新闻综合,http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/chunklist_w439903609_b1228800.m3u8
利川公共频道,http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lcgg.m3u8#http://121.31.30.90:8085/ysten-business/live/neimenggustv/yst.m3u8#http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/chunklist_w1847269952_b204800.m3u8
孝昌新闻党建,http://xiaochang.live.cjyun.org/video/s10128-xcxw/index.m3u8
孝昌生活频道,http://xiaochang.live.cjyun.org/video/s10128-xcsh/index.m3u8
罗田综合,http://luotian.live.cjyun.org/video/s10013-LTZH/index.m3u8#https://vip888.kuyun99.com/20180824/RgoY6gc7/index.m3u8#http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
罗田旅游,http://luotian.live.cjyun.org/video/s10013-LTLY/index.m3u8#https://vip888.kuyun99.com/20180824/WJB07qKa/index.m3u8
红安综合,http://hongan.live.cjyun.org/video/s10063-HAZH.m3u8#http://stream.zzgd.tv/1/sd/live.m3u8
大悟综合,http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129-dwzhpd.m3u8#http://121.31.30.90:8085/ysten-business/live/sichuanstv/1.m3u8
应城新闻综合,http://yingcheng.live.cjyun.org/video/s10135-YCZH/index.m3u8#http://stream.dybtv.com/yssh/GQ/live.m3u8
应城生活频道,http://yingcheng.live.cjyun.org/video/s10135-YCDJ/index.m3u8#http://stream.dybtv.com/xwzh/GQ/live.m3u8
秭归新闻综合,http://zigui.live.cjyun.org/video/s10111-ZGTV1.m3u8
大冶一套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC1T.m3u8
大冶二套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC2T.m3u8#http://117.148.187.37/PLTV/88888888/224/3221226461/index.m3u8
嘉鱼新闻综合,http://jiayu.live.tempsource.cjyun.org/videotmp/s10131-jyzh.m3u8
鹤峰综合频道,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv.m3u8#http://klmyyun.chinavas.com/hls/fuhai1.m3u8
夷陵综合,http://yiling.live.cjyun.org/video/s10174-TC1T/index.m3u8
广水新闻频道,http://guangshui.live.tempsource.cjyun.org/videotmp/s10146-GSXW.m3u8
云梦综合频道,http://yunshangyunmeng.live.cjyun.org/video/s10130-ymzh.m3u8
云梦党建农业,http://yunshangyunmeng.live.cjyun.org/video/s10130-ymdjny.m3u8
湖南经视,http://ls.qingting.fm/live/1207.m3u8
湖南都市,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225672/index.m3u8
株洲新闻综合,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
娄底综合频道,http://218.77.102.118:1935/live/zonghe/playlist.m3u8#http://58.211.172.37:1935/live/djpdpc/playlist.m3u8
娄底公共频道,http://218.77.102.118:1935/live/gonggong/playlist.m3u8#http://117.169.120.140:8080/live/hdtianjinstv/.m3u8
宜章新闻综合,http://hnyz.chinashadt.com:2036/live/stream:tv1.stream/playlist.m3u8
宜章社会法制,http://hnyz.chinashadt.com:2036/live/stream:tv2.stream/playlist.m3u8
邵东综合频道,http://hnsd.chinashadt.com:2036/live/stream:shaodong.stream/playlist.m3u8#http://ivi.bupt.edu.cn/hls/lntv.m3u8
双峰电视一套,http://hnsf.chinashadt.com:2036/zhuanma/tv1.stream_360p/playlist.m3u8#http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_142.m3u8
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京影视,http://live.nbs.cn/channels/njtv/yspd/m3u8:500k/live.m3u8#http://ivi.bupt.edu.cn/hls/btv1hd.m3u8#http://ls.qingting.fm/live/28138.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8#http://live.nbs.cn/channels/njtv/shpd/flv:500k/live#http://stream.guihet.com/tv/sxdft.php?id=3221225955#http://ls.qingting.fm/live/2227017.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8#http://223.110.243.173/PLTV/3/224/3221227246/index.m3u8#http://stream.guihet.com/tv/sxdft.php?id=3221225956#http://ls.qingting.fm/live/62628.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8#http://ls.qingting.fm/live/28140.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8#http://live.nbs.cn/channels/njtv/sepd/flv:500k/live#http://223.82.250.72/live/hdbeijingstv/1.m3u8#http://stream.guihet.com/tv/sxdft.php?id=3221225958#http://ls.qingting.fm/live/3701149.m3u8
无锡生活,http://live-wx.wifiwx.com/wxtv4/sd/live.m3u8
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
张家港社会生活,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
江阴新闻综合,http://w3.wifijiangyin.com:1936/live/xwzh_gq/playlist.m3u8#http://223.110.245.143/ott.js.chinamobile.com/PLTV/3/224/3221226097/index.m3u8
江阴民生频道,http://w3.wifijiangyin.com:1936/live/mspd_gq/playlist.m3u8#http://223.110.245.155/ott.js.chinamobile.com/PLTV/3/224/3221226099/index.m3u8
宜兴新闻频道,http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8#http://121.31.30.90:8085/ysten-business/live/anhuistv/1.m3u8
新沂生活频道,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_295.m3u8
太仓新闻频道,http://58.211.172.37:1935/live/tcxwpc/playlist.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225648/index.m3u8
太仓党建频道,http://58.211.172.37:1935/live/djpdpc/playlist.m3u8
邳州综合频道,http://stream.pznews.com/pztv1/sd/live.m3u8
邳州综艺频道,http://stream.pznews.com/pztv2/sd/live.m3u8
句容新闻综合,http://218.3.92.100:1937/live/jrxwzh/playlist.m3u8#http://117.148.187.37/PLTV/88888888/224/3221226184/index.m3u8#http://wcnc-lh.akamaihd.net/i/WCNC_Breaking_1@195112/master.m3u8
句容生活频道,http://218.3.92.100:1937/live/shenghuo/playlist.m3u8#http://121.31.30.90:8085/ysten-business/live/kakukaton/1.m3u8#http://weather-lh.akamaihd.net/i/twc_1@92006/index_2400_av-b.m3u8
句容影视频道,http://218.3.92.100:1937/live/yingshi/playlist.m3u8
睢宁生活教育,http://stream.gstv.com.cn/dspd/sd/live.m3u8
睢宁三农频道,http://117.156.28.119/270000001111/1110000068/index.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8#http://223.82.250.72/live/hdhunanstv/1.m3u8
宝应新闻综合,http://jsby.chinashadt.com:2035/live/by1.stream/playlist.m3u8
宝应生活资讯,http://jsby.chinashadt.com:2035/live/by2.stream/playlist.m3u8
栖霞新闻频道,http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
抚州综合频道,http://111.75.179.195:30767/video/live_vide.m3u8#http://video.dztv.tv:1935/live/xwzh_bq/playlist.m3u8
萍乡新闻综合,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv1stream.m3u8
萍乡教育频道,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv2stream.m3u8
德兴新闻综合,http://218.64.168.174:5011/vod/hls/c01/live.m3u8#http://stream2.jlntv.cn/jlyb/sd/live.m3u8
袁州综合频道,http://jxyz.chinashadt.com:8036/live/yz1.stream/playist.m3u8
永新电视一套,http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8#http://hbzq.chinashadt.com:1937/live/1007.stream_360p/playlist.m3u8#http://58.211.172.37:1935/live/djpdpc/playlist.m3u8
永新电视二套,http://jxyx.chinashadt.com:2036/live/1003.stream/playlist.m3u8#http://hntj.chinashadt.com:2036/live/tv12.stream/playlist.m3u8
万载综合频道,http://jxwz.chinashadt.com:2036/live/tv1.stream/playlist.m3u8#http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8#http://ls.qingting.fm/live/273.m3u8
吉林教育,http://stream1.jletv.cn/jljy/sd/live.m3u8#http://ls.qingting.fm/live/2131011.m3u8
长春娱乐,http://stream.chinactv.com/ctv2/sd/live.m3u8
长春市民,http://stream.chinactv.com/ctv3/sd/live.m3u8#http://hbzz.chinashadt.com:2036/zhibo/4.stream/chunklist.m3u8#http://hls.dhtv.cn:8080/live/v4_14.m3u8
长春商业,http://stream.chinactv.com/ctv4/sd/live.m3u8
长春新知,http://stream.chinactv.com/ctv5/sd/live.m3u8#http://hls.dhtv.cn:8080/live/v2_12.m3u8
通化新闻,http://stream2.jlntv.cn/tonghua1/sd/live.m3u8#http://ls.qingting.fm/live/60808.m3u8
吉林市新闻综合,http://stream2.jlntv.cn/jilin1/sd/live.m3u8#http://ls.qingting.fm/live/334.m3u8
农安新闻综合,http://live.china-latv.com/channel1/sd/live.m3u8#http://ls.qingting.fm/live/1288.m3u8
瓦房店经济生活,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
银川生活,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
安多卫视,http://118.122.239.157:1235/hls/hd-live.m3u8
海南州藏语频道,http://live.hnzzzzzdst.com/channel1/sd/live.m3u8
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安白鸽都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安文化影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
枣庄教育频道,http://stream.zzgd.tv/2/sd/live.m3u8
枣庄公共频道,http://stream.zzgd.tv/3/sd/live.m3u8#http://hbjx.chinashadt.com:1935/live/stream:jx2.stream_360p/playlist.m3u8
东营综合频道,http://117.148.187.37/PLTV/88888888/224/3221226142/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225673/index.m3u8
东营公共频道,http://121.31.30.90:8085/ysten-business/live/dongfangstv/1.m3u8
东营科教频道,http://111.40.205.76/PLTV/88888888/224/3221225666/index.m3u8
德州新闻频道,http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8#http://223.110.245.139:80/PLTV/4/224/3221227031/index.m3u8#http://nlive.zjkgdcs.com:8091/live/zjksjt.m3u8#http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
德州公共频道,http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8#http://117.158.206.60:9080/kaifeng/kftv3.m3u8#http://117.158.206.60:9080/kaifeng/kftv1.m3u8
德州图文频道,http://video.dztv.tv:1935/live/dztw_gq/playlist.m3u8#http://kaixianlive.cbg.cn:10345/5.m3u8#http://kaixianlive.cbg.cn:10345/1.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8#http://121.31.30.90:8085/ysten-business/live/hdhunanstv/1.m3u8#http://enshi.live.cjyun.org/video/s10070-esgg.m3u8
东昌导视频道,http://sddc.chinashadt.com:1936/live/gonggong.stream/playlist.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226046/index.m3u8#http://livecdnh2.tvanywhere.ae/hls/mbc3/03.m3u8
新泰综合频道,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8#http://zb.pzhgd.com:9091/live/ggpd_800k.m3u8#http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_296.m3u8
新泰乡村党建,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8#http://111.75.179.195:30767/video/live_vide.m3u8
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8#http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_142.m3u8
龙口新闻综合,http://yslk.chinashadt.com:1635/live/stream:di1.stream/playlist.m3u8
龙口生活频道,http://yslk.chinashadt.com:1635/live/stream:di2.stream/playlist.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225640/index.m3u8
莒县电视二套,http://61.162.225.122:8181/live/test2.m3u8
莒县图文频道,http://61.162.225.122:8181/live/test3.m3u8
无棣综合频道,http://sdwd.chinashadt.com:1935/live/wdzh.stream/playlist.m3u8
无棣综艺频道,http://sdwd.chinashadt.com:1935/live/wdzy.stream/playlist.m3u8
临朐先锋频道,http://184.154.28.210:1935/canal4/canal4/playlist.m3u8
青州综合频道,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8#http://121.31.30.90:8085/ysten-business/live/shanxi1stv/yst.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
山西科教,http://sxxx.chinashadt.com:2037/live/4.stream/playlist.m3u8
临汾综合频道,http://sxxx.chinashadt.com:2037/live/1.stream/playlist.m3u8
晋中公共频道,http://218.3.92.100:1937/live/yingshi/chunklist_w365370764.m3u8
隰县新闻综合,http://sxxx.chinashadt.com:2037/live/2.stream/playlist.m3u8
交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8
兴县综合频道,http://111.40.205.76/PLTV/88888888/224/3221225656/index.m3u8
西山电视台,http://218.26.97.12:5021/live_hls/1/c01.m3u8#http://live.ysxtv.cn:8081/Ch1/playlist.m3u8
遂宁新闻综合,http://snlive.scsntv.com:8091/live/xwzh.m3u8
巴中综合频道,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8#http://ocj2.kksmg.com/ocj1/ocj1.m3u8
巴中公共频道,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8#http://117.169.120.140:8080/live/hdshandongstv/.m3u8#http://223.82.250.72/live/hddongfangstv/1.m3u8
阿坝综合频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_356.m3u8
凤凰中文,https://www.fanmingming.cn/hls/fhzw.m3u8#rtmp://ivi.bupt.edu.cn:1935/livetv/fhzw#rtmp://58.200.131.2:1935/livetv/fhzw#http://117.169.120.138:8080/live/fhchinese/index.m3u8
凤凰资讯,https://www.fanmingming.cn/hls/fhzx.m3u8#rtmp://ivi.bupt.edu.cn:1935/livetv/fhzx
